patternID,endDate,actualReturn,mean,variance,median,upside,downside,#searchResults
SP500,2006-02-14,0.0134376,0.0017994,0.0001846,0.0027171,0.0136726,-0.0128149,600
SP500,2010-04-20,-0.0194340,0.0003787,0.0002387,0.0016591,0.0138845,-0.0152782,600
SP500,2006-12-28,-0.0083455,0.0000523,0.0002282,0.0016643,0.0125572,-0.0167610,600
SP500,2000-02-24,0.0209320,0.0017943,0.0004551,0.0019947,0.0224511,-0.0201000,600
SP500,2003-12-11,0.0167755,0.0015302,0.0002179,0.0023852,0.0153447,-0.0149723,600
SP500,2007-03-16,0.0354447,0.0009933,0.0003366,0.0022632,0.0173191,-0.0177843,600
SP500,2008-11-05,-0.1054505,0.0016269,0.0005311,0.0039142,0.0215218,-0.0224145,600
SP500,2005-06-09,0.0083518,0.0011691,0.0002354,0.0020898,0.0149784,-0.0143660,600
SP500,2000-01-26,0.0035824,0.0017846,0.0006245,0.0019532,0.0247382,-0.0204553,600
SP500,2009-06-08,-0.0164193,-0.0000029,0.0003940,0.0016570,0.0187197,-0.0206932,600
SP500,2010-01-07,0.0059298,0.0000680,0.0002510,0.0010450,0.0134271,-0.0152748,600
SP500,2010-08-16,-0.0111360,0.0023689,0.0007146,0.0022830,0.0266175,-0.0204553,600
SP500,2001-04-20,0.0081016,0.0021190,0.0003989,0.0037410,0.0197134,-0.0172989,600
SP500,2010-04-21,-0.0120901,0.0003937,0.0002569,0.0015719,0.0144373,-0.0162954,600
SP500,2006-08-25,0.0122926,0.0010182,0.0002059,0.0027539,0.0127226,-0.0155834,600
SP500,2011-01-07,0.0170979,0.0012024,0.0002037,0.0021573,0.0138116,-0.0121477,600
SP500,2006-05-15,-0.0250522,0.0034293,0.0003724,0.0034320,0.0227478,-0.0152465,600
SP500,2000-08-30,-0.0000532,0.0005115,0.0002039,0.0023147,0.0133561,-0.0147356,600
SP500,2007-09-05,-0.0004958,0.0020509,0.0003756,0.0025437,0.0195345,-0.0166789,600
SP500,2005-09-09,-0.0028756,0.0020277,0.0002259,0.0042861,0.0145122,-0.0145342,600
SP500,2002-06-17,-0.0419333,0.0044877,0.0003200,0.0057011,0.0207506,-0.0140279,600
SP500,2008-07-09,0.0005383,0.0015074,0.0003775,0.0025371,0.0187351,-0.0190888,600
SP500,2000-12-01,0.0415593,0.0010948,0.0003888,0.0023758,0.0187590,-0.0198695,600
SP500,2009-04-17,-0.0038753,0.0002732,0.0004982,0.0027685,0.0198392,-0.0227822,600
SP500,2010-04-12,0.0008692,0.0013429,0.0002324,0.0033868,0.0147365,-0.0158011,600
SP500,2006-06-02,-0.0278834,0.0016871,0.0002453,0.0038252,0.0152819,-0.0153779,600
SP500,2004-05-24,0.0235436,0.0016757,0.0002544,0.0030429,0.0153895,-0.0160480,600
SP500,2007-09-20,0.0083161,0.0003294,0.0002890,0.0028197,0.0141341,-0.0176379,600
SP500,2001-05-22,-0.0468161,0.0012556,0.0003550,0.0022467,0.0183546,-0.0173362,600
SP500,2010-03-02,0.0197976,0.0009573,0.0002368,0.0017227,0.0151683,-0.0145716,600
SP500,2006-01-10,-0.0091184,0.0003853,0.0002637,0.0027623,0.0135815,-0.0177361,600
SP500,2007-07-20,-0.0489864,0.0007283,0.0003186,0.0018827,0.0166228,-0.0178983,600
SP500,2000-05-25,0.0693005,0.0018337,0.0010881,0.0042264,0.0284736,-0.0262160,600
SP500,2011-02-22,-0.0069254,-0.0002782,0.0002883,0.0000961,0.0158190,-0.0171642,600
SP500,2011-06-15,0.0171642,0.0006366,0.0003192,0.0013913,0.0180070,-0.0170822,600
SP500,2006-02-10,0.0159828,0.0032152,0.0003943,0.0034079,0.0214576,-0.0161260,600
SP500,2005-01-07,-0.0014078,0.0022260,0.0004289,0.0026257,0.0214928,-0.0196783,600
SP500,2001-01-31,-0.0183893,0.0021246,0.0002427,0.0039658,0.0154751,-0.0153779,600
SP500,2011-12-21,0.0155180,0.0020254,0.0004659,0.0029409,0.0197260,-0.0179356,600
SP500,2006-09-07,0.0172022,0.0002551,0.0002191,0.0010103,0.0141119,-0.0149254,600
SP500,2004-11-26,0.0072042,0.0011413,0.0002108,0.0025646,0.0127528,-0.0137574,600
SP500,2011-04-06,-0.0158213,0.0007391,0.0002390,0.0026572,0.0137541,-0.0170233,600
SP500,2005-03-16,-0.0130800,-0.0001535,0.0004226,-0.0007074,0.0205217,-0.0206526,600
SP500,2001-03-13,-0.0459563,0.0032357,0.0005162,0.0030664,0.0264901,-0.0180335,600
SP500,2003-10-01,0.0152816,0.0038975,0.0004315,0.0049666,0.0227793,-0.0176654,600
SP500,2011-04-25,0.0194495,0.0001709,0.0002508,0.0012687,0.0136141,-0.0160967,600
SP500,2010-05-04,-0.0151755,0.0016943,0.0005130,0.0021747,0.0224511,-0.0208750,600
SP500,2007-12-28,-0.0421443,0.0003582,0.0003127,0.0013396,0.0154448,-0.0171541,600
SP500,2006-10-17,0.0097723,0.0006789,0.0002272,0.0025370,0.0140311,-0.0149867,600
SP500,2008-04-07,-0.0322177,-0.0006138,0.0003541,0.0016756,0.0148177,-0.0213949,600
SP500,2008-01-31,-0.0302057,0.0003529,0.0003453,0.0016976,0.0172412,-0.0186084,600
SP500,2005-09-28,-0.0168462,0.0031668,0.0003260,0.0036981,0.0202132,-0.0159242,600
SP500,2008-08-26,0.0027290,0.0017552,0.0004094,0.0018959,0.0207948,-0.0175873,600
SP500,2000-03-28,-0.0086222,0.0010443,0.0003551,0.0019045,0.0177984,-0.0175419,600
SP500,2005-11-15,0.0262162,0.0008942,0.0002245,0.0022349,0.0139111,-0.0135497,600
SP500,2006-12-14,-0.0050438,0.0017872,0.0001908,0.0024361,0.0141966,-0.0124866,600
SP500,2000-01-21,-0.0563356,0.0006322,0.0002779,0.0016281,0.0156543,-0.0163220,600
SP500,2000-04-12,-0.0270589,0.0011171,0.0003644,0.0009832,0.0207249,-0.0184139,600
SP500,2005-11-09,0.0086511,0.0004271,0.0002284,0.0018608,0.0136178,-0.0158699,600
SP500,2004-12-17,0.0089768,0.0013514,0.0002457,0.0028323,0.0151926,-0.0141030,600
SP500,2001-01-24,0.0012534,0.0008887,0.0002574,0.0026090,0.0145122,-0.0168225,600
SP500,2000-05-31,0.0357314,0.0022310,0.0003993,0.0031615,0.0195345,-0.0160480,600
SP500,2007-01-29,0.0185623,0.0016938,0.0002096,0.0025265,0.0154237,-0.0137730,600
SP500,2007-09-25,0.0193909,0.0004522,0.0003007,0.0013595,0.0157369,-0.0170233,600
SP500,2008-06-17,-0.0271221,0.0012613,0.0003082,0.0024992,0.0180445,-0.0170822,600
SP500,2007-08-17,0.0231199,0.0016038,0.0010763,0.0039100,0.0286357,-0.0260308,600
SP500,2010-09-14,0.0166623,0.0002534,0.0002674,0.0035220,0.0136195,-0.0181037,600
SP500,2006-05-04,-0.0048237,0.0006424,0.0001949,0.0021633,0.0126087,-0.0135863,600
SP500,2010-08-03,0.0005356,0.0004923,0.0002478,0.0023889,0.0147508,-0.0171145,600
SP500,2007-02-05,-0.0094126,0.0018509,0.0002010,0.0026632,0.0144157,-0.0129005,600
SP500,2009-08-05,0.0030816,0.0008175,0.0002503,0.0024042,0.0143881,-0.0147692,600
SP500,2001-01-12,0.0184672,0.0029086,0.0005815,0.0042582,0.0251066,-0.0213864,600
SP500,2001-02-15,-0.0608694,0.0020556,0.0004968,0.0019581,0.0229693,-0.0197524,600
SP500,2011-09-01,-0.0416716,0.0003234,0.0004065,0.0027245,0.0179498,-0.0219170,600
SP500,2000-12-13,-0.0700373,0.0009328,0.0003286,0.0016472,0.0175632,-0.0173362,600
SP500,2009-06-05,0.0065100,0.0010149,0.0004501,0.0028840,0.0207694,-0.0211938,600
SP500,2004-12-10,0.0052188,0.0008772,0.0002792,0.0026698,0.0153559,-0.0172698,600
SP500,2011-09-09,0.0535249,0.0014443,0.0006625,0.0007575,0.0263348,-0.0205810,600
SP500,2005-09-12,-0.0076901,0.0023066,0.0001917,0.0040453,0.0142553,-0.0135497,600
SP500,2006-10-30,0.0013426,0.0003271,0.0002252,0.0013177,0.0145270,-0.0155763,600
SP500,2006-03-06,0.0045922,0.0004988,0.0002222,0.0014641,0.0138905,-0.0147826,600
SP500,2007-05-15,0.0152746,0.0008234,0.0002581,0.0025604,0.0143206,-0.0167624,600
SP500,2004-05-10,-0.0027780,0.0030847,0.0003469,0.0037862,0.0212683,-0.0165668,600
SP500,2010-12-10,0.0028297,0.0013936,0.0002562,0.0028302,0.0154157,-0.0150994,600
SP500,2004-12-02,-0.0009157,0.0010213,0.0002059,0.0025351,0.0134184,-0.0137574,600
SP500,2006-04-05,-0.0178719,0.0015230,0.0002127,0.0026169,0.0138845,-0.0133134,600
SP500,2002-07-15,-0.1068491,0.0026318,0.0007241,0.0029705,0.0281344,-0.0227121,600
SP500,2006-04-28,0.0115595,-0.0002180,0.0002307,0.0016250,0.0122324,-0.0176559,600
SP500,2001-03-15,-0.0477011,0.0022394,0.0010758,0.0039611,0.0289925,-0.0250108,600
SP500,2009-08-04,-0.0112366,0.0011610,0.0002396,0.0030371,0.0140187,-0.0149571,600
SP500,2003-09-18,-0.0349275,0.0018187,0.0002937,0.0023754,0.0183021,-0.0145716,600
SP500,2005-11-11,0.0109742,0.0012125,0.0002052,0.0025961,0.0142212,-0.0135221,600
SP500,2003-03-14,0.0750297,0.0032985,0.0004883,0.0040711,0.0212520,-0.0178943,600
SP500,2000-05-09,0.0381690,0.0017170,0.0004502,0.0024449,0.0224511,-0.0206526,600
SP500,2006-01-18,-0.0103683,0.0015017,0.0002258,0.0022730,0.0148817,-0.0142704,600
SP500,2002-03-07,-0.0038876,-0.0000398,0.0003629,0.0016674,0.0163901,-0.0202062,600
SP500,2005-05-02,0.0143525,0.0012384,0.0002714,0.0025675,0.0153447,-0.0167624,600
SP500,2003-05-02,0.0035803,0.0022279,0.0003162,0.0030149,0.0182393,-0.0146682,600
SP500,2002-10-29,0.0376807,0.0009741,0.0003030,0.0018587,0.0173409,-0.0169356,600
SP500,2004-10-18,-0.0172528,0.0021131,0.0003909,0.0026585,0.0193307,-0.0180665,600
SP500,2001-04-27,0.0108215,0.0023298,0.0003421,0.0037998,0.0188057,-0.0160480,600
SP500,2011-03-16,0.0323500,0.0016548,0.0004693,0.0011002,0.0243628,-0.0197018,600
SP500,2005-03-22,0.0082786,0.0014420,0.0003415,0.0024224,0.0187590,-0.0183378,600
SP500,2006-09-22,0.0160255,0.0014379,0.0001870,0.0025858,0.0131754,-0.0134533,600
SP500,2009-09-14,0.0145997,0.0008833,0.0004099,0.0028043,0.0195324,-0.0202475,600
SP500,2001-03-09,-0.0672034,0.0004685,0.0002644,0.0008443,0.0159714,-0.0149254,600
SP500,2002-06-20,-0.0155521,-0.0000767,0.0003349,0.0002334,0.0172645,-0.0176948,600
SP500,2000-11-17,-0.0137089,0.0038687,0.0005056,0.0048101,0.0242764,-0.0191743,600
SP500,2003-04-23,-0.0022851,0.0011936,0.0003014,0.0020660,0.0174476,-0.0158131,600
SP500,2011-12-15,0.0314621,0.0020605,0.0005395,0.0008468,0.0250014,-0.0183045,600
SP500,2001-04-24,0.0471033,0.0006817,0.0004234,0.0019045,0.0201820,-0.0206932,600
SP500,2004-02-09,0.0150726,0.0006657,0.0002233,0.0020440,0.0135178,-0.0165484,600
SP500,2001-11-16,0.0164845,0.0017612,0.0002395,0.0038122,0.0152629,-0.0141030,600
SP500,2001-07-10,0.0278623,0.0023930,0.0004699,0.0026488,0.0238904,-0.0193335,600
SP500,2004-01-20,0.0046366,0.0018199,0.0002682,0.0023797,0.0165009,-0.0137562,600
SP500,2002-04-10,-0.0038922,0.0018582,0.0004359,0.0019232,0.0215655,-0.0179249,600
SP500,2006-08-30,-0.0086948,0.0007797,0.0002051,0.0022357,0.0133139,-0.0137192,600
SP500,2004-07-20,-0.0124835,0.0020570,0.0002939,0.0029769,0.0185968,-0.0164041,600
SP500,2011-12-19,0.0498445,0.0035701,0.0004532,0.0041577,0.0236514,-0.0178883,600
SP500,2007-04-13,0.0216815,0.0005161,0.0001801,0.0022661,0.0115789,-0.0127787,600
SP500,2001-08-03,-0.0199201,0.0019196,0.0002361,0.0040199,0.0154728,-0.0147449,600
SP500,2000-01-31,0.0213560,0.0006529,0.0008495,0.0029889,0.0237416,-0.0241429,600
SP500,2010-01-05,-0.0002640,0.0008964,0.0002099,0.0023901,0.0138064,-0.0134401,600
SP500,2004-11-19,0.0070321,0.0007704,0.0002748,0.0014495,0.0158630,-0.0162699,600
SP500,2001-10-17,0.0075295,-0.0001392,0.0003491,0.0011461,0.0165049,-0.0191925,600
SP500,2004-06-07,-0.0073745,0.0020946,0.0002253,0.0034111,0.0152998,-0.0134337,600
SP500,2004-06-04,0.0024856,0.0007969,0.0002173,0.0022755,0.0138116,-0.0139863,600
SP500,2007-03-09,-0.0113270,0.0026076,0.0003259,0.0034303,0.0191923,-0.0151712,600
SP500,2003-01-07,0.0094590,0.0006104,0.0003612,0.0029653,0.0162909,-0.0188495,600
SP500,2003-05-16,-0.0117336,0.0021311,0.0002830,0.0040444,0.0152190,-0.0140009,600
SP500,2008-10-07,0.0017868,0.0041088,0.0014080,0.0053183,0.0352764,-0.0250108,600
SP500,2011-08-23,0.0435067,0.0032237,0.0006908,0.0029705,0.0276574,-0.0215395,600
SP500,2001-08-14,-0.0248329,0.0012790,0.0004715,0.0009673,0.0229945,-0.0204257,600
SP500,2001-11-12,0.0292669,0.0014400,0.0003570,0.0022904,0.0181193,-0.0174027,600
SP500,2009-07-16,0.0377894,0.0013380,0.0003988,0.0038846,0.0178201,-0.0194491,600
SP500,2011-10-04,0.0636951,0.0048221,0.0005774,0.0043225,0.0285867,-0.0174798,600
SP500,2011-09-14,-0.0184407,0.0012812,0.0003337,0.0022188,0.0182073,-0.0176525,600
SP500,2004-08-16,0.0151390,0.0038832,0.0003461,0.0042295,0.0208974,-0.0148624,600
SP500,2004-10-08,-0.0124227,0.0005841,0.0002898,0.0016209,0.0155160,-0.0168574,600
SP500,2010-04-14,-0.0038905,0.0010909,0.0002288,0.0026382,0.0138064,-0.0142857,600
SP500,2001-02-22,-0.0092511,0.0026859,0.0008442,0.0036751,0.0274907,-0.0220481,600
SP500,2003-02-28,-0.0145753,0.0025963,0.0002966,0.0044837,0.0185442,-0.0164489,600
SP500,2005-12-20,-0.0011511,0.0002620,0.0002423,0.0015656,0.0147902,-0.0157453,600
SP500,2008-09-19,-0.0333126,0.0041669,0.0005283,0.0058741,0.0252770,-0.0172474,600
SP500,2003-06-24,-0.0011490,0.0030534,0.0004216,0.0023578,0.0251059,-0.0168692,600
SP500,2007-01-26,0.0184294,0.0018573,0.0001981,0.0026088,0.0153291,-0.0126721,600
SP500,2010-04-09,-0.0018755,0.0016257,0.0002130,0.0033861,0.0146519,-0.0136018,600
SP500,2010-12-21,0.0041288,0.0007176,0.0001846,0.0018947,0.0119144,-0.0129746,600
SP500,2010-05-13,-0.0741723,0.0033464,0.0005842,0.0052539,0.0245361,-0.0203413,600
SP500,2010-06-04,0.0250920,-0.0004288,0.0003670,0.0006551,0.0165424,-0.0185892,600
SP500,2001-07-05,-0.0091040,0.0000452,0.0002344,0.0016635,0.0139111,-0.0160321,600
SP500,2006-09-27,0.0101826,0.0003825,0.0002355,0.0016515,0.0141768,-0.0158869,600
SP500,2000-06-21,-0.0164354,0.0011032,0.0002899,0.0023852,0.0161836,-0.0171600,600
SP500,2001-12-24,0.0087538,0.0011415,0.0002766,0.0022677,0.0154380,-0.0162882,600
SP500,2007-11-05,-0.0419327,0.0020671,0.0003441,0.0011465,0.0215767,-0.0164507,600
SP500,2006-07-07,-0.0231375,0.0006418,0.0003109,0.0016707,0.0163787,-0.0170233,600
SP500,2001-05-09,0.0234560,0.0016420,0.0002583,0.0025613,0.0159635,-0.0143660,600
SP500,2002-07-23,0.1317287,0.0032156,0.0012968,0.0045137,0.0340388,-0.0256567,600
SP500,2003-11-14,-0.0143475,0.0001219,0.0002257,0.0021857,0.0128906,-0.0166481,600
SP500,2006-10-13,0.0021821,0.0009626,0.0001928,0.0023411,0.0126537,-0.0132845,600
SP500,2005-02-02,-0.0010057,0.0025311,0.0002493,0.0047326,0.0160026,-0.0149571,600
SP500,2005-02-23,0.0161907,0.0024490,0.0003233,0.0039168,0.0190436,-0.0177843,600
SP500,2001-12-14,0.0194108,0.0007053,0.0007260,0.0023419,0.0228942,-0.0225662,600
SP500,2005-07-06,0.0237251,0.0006440,0.0002102,0.0023147,0.0126087,-0.0137977,600
SP500,2011-11-09,0.0063543,0.0010562,0.0004046,0.0014633,0.0198634,-0.0177788,600
SP500,2000-12-18,-0.0057079,0.0046375,0.0004541,0.0039512,0.0271626,-0.0154924,600
SP500,2007-10-16,-0.0123105,0.0023164,0.0002718,0.0024345,0.0191654,-0.0145188,600
SP500,2007-10-02,0.0119744,0.0002277,0.0002409,0.0017227,0.0134315,-0.0146290,600
SP500,2003-10-10,0.0012137,0.0015552,0.0002393,0.0029869,0.0154728,-0.0155679,600
SP500,2011-03-04,-0.0127692,-0.0004597,0.0002451,0.0014025,0.0131887,-0.0171145,600
SP500,2006-11-07,0.0075063,0.0007286,0.0002778,0.0024361,0.0148092,-0.0176559,600
SP500,2005-12-28,0.0121684,0.0023184,0.0002442,0.0023411,0.0184744,-0.0136575,600
SP500,2010-07-06,0.0654436,0.0010303,0.0009839,0.0020808,0.0276696,-0.0250108,600
SP500,2003-06-12,-0.0038157,0.0016370,0.0002760,0.0038567,0.0159145,-0.0163458,600
SP500,2004-11-03,0.0172412,0.0005957,0.0003603,0.0020395,0.0172463,-0.0187353,600
SP500,2008-02-11,0.0072062,0.0014802,0.0007077,0.0019590,0.0258882,-0.0227740,600
SP500,2007-02-13,0.0092573,0.0012056,0.0002348,0.0019487,0.0163547,-0.0156634,600
SP500,2002-11-01,-0.0069038,0.0018646,0.0003010,0.0035346,0.0165532,-0.0167930,600
SP500,2002-07-01,-0.0163320,0.0013270,0.0004738,0.0015757,0.0223851,-0.0208750,600
SP500,2007-05-18,-0.0046101,0.0011904,0.0002780,0.0023782,0.0157593,-0.0152030,600
SP500,2007-02-09,0.0121553,0.0003229,0.0002342,0.0017055,0.0139967,-0.0166458,600
SP500,2000-01-27,0.0188836,0.0017872,0.0004957,0.0022315,0.0244805,-0.0212571,600
SP500,2010-06-24,-0.0431409,0.0021173,0.0004789,0.0017667,0.0243628,-0.0198001,600
SP500,2009-09-15,0.0180786,0.0004598,0.0003865,0.0016976,0.0189195,-0.0193206,600
SP500,2010-10-26,0.0066883,0.0006985,0.0002204,0.0020440,0.0130669,-0.0133804,600
SP500,2010-05-26,0.0326607,0.0024113,0.0013268,0.0045137,0.0326043,-0.0265031,600
SP500,2003-04-30,0.0138507,0.0005727,0.0003380,0.0024636,0.0157878,-0.0187353,600
SP500,2000-08-04,0.0060905,0.0025860,0.0003275,0.0028867,0.0190955,-0.0146589,600
SP500,2011-11-11,-0.0381374,0.0011001,0.0003521,0.0014228,0.0181592,-0.0172348,600
SP500,2009-07-17,0.0413450,0.0019785,0.0004482,0.0038870,0.0206581,-0.0185890,600
SP500,2001-12-13,0.0183584,0.0029239,0.0004382,0.0030664,0.0234089,-0.0167578,600
SP500,2010-07-28,0.0190845,-0.0000974,0.0003869,0.0019025,0.0172706,-0.0220983,600
SP500,2011-09-07,-0.0082928,0.0025062,0.0005202,0.0029114,0.0252609,-0.0182852,600
SP500,2001-10-10,-0.0036078,0.0013400,0.0003326,0.0022378,0.0167550,-0.0166684,600
SP500,2005-10-14,-0.0058825,0.0028951,0.0002811,0.0044262,0.0182220,-0.0157758,600
SP500,2010-02-16,-0.0002466,0.0012784,0.0002380,0.0032130,0.0138064,-0.0148964,600
SP500,2007-04-30,0.0182883,0.0010555,0.0002120,0.0023578,0.0146036,-0.0149237,600
SP500,2005-10-07,-0.0078017,0.0018447,0.0004310,0.0029910,0.0221962,-0.0180665,600
SP500,2010-02-22,0.0069494,0.0008450,0.0003497,0.0021866,0.0175073,-0.0185827,600
SP500,2003-07-30,-0.0206685,0.0015931,0.0002145,0.0027555,0.0152713,-0.0135497,600
SP500,2000-08-08,0.0010993,0.0003970,0.0002899,0.0020623,0.0148992,-0.0174631,600
SP500,2001-06-29,-0.0209085,0.0008737,0.0002867,0.0025458,0.0148817,-0.0177920,600
SP500,2011-02-09,0.0116891,0.0003021,0.0002892,0.0016512,0.0147094,-0.0174027,600
SP500,2000-06-26,0.0097780,0.0018998,0.0003642,0.0027370,0.0187511,-0.0183678,600
SP500,2011-04-28,-0.0186552,0.0007474,0.0003217,0.0022467,0.0156542,-0.0183978,600
SP500,2002-06-05,-0.0282313,0.0013049,0.0005236,0.0010988,0.0235217,-0.0203768,600
SP500,2003-09-11,0.0227858,0.0024588,0.0002592,0.0030042,0.0182961,-0.0146212,600
SP500,2011-06-09,-0.0165710,0.0018545,0.0011170,0.0037164,0.0299457,-0.0264125,600
SP500,2000-12-07,-0.0019501,0.0001553,0.0003587,-0.0007829,0.0186800,-0.0163230,600
SP500,2000-12-06,0.0063117,0.0021313,0.0004384,0.0035205,0.0206790,-0.0180013,600
SP500,2009-11-25,-0.0096431,0.0023269,0.0002790,0.0041933,0.0162950,-0.0165030,600
SP500,2000-08-21,0.0097434,0.0013371,0.0002652,0.0025006,0.0157369,-0.0153360,600
SP500,2000-06-28,0.0012717,0.0020245,0.0004802,0.0019942,0.0237416,-0.0201144,600
SP500,2010-06-09,0.0558119,0.0022475,0.0005426,0.0017774,0.0250014,-0.0215214,600
SP500,2002-01-02,0.0004070,0.0018598,0.0002144,0.0030558,0.0148094,-0.0135497,600
SP500,2001-09-24,0.0349794,0.0037965,0.0012474,0.0054640,0.0331731,-0.0250108,600
SP500,2008-06-02,-0.0172552,0.0008686,0.0002551,0.0018483,0.0154786,-0.0138640,600
SP500,2004-09-21,-0.0170371,0.0014866,0.0001928,0.0028920,0.0127528,-0.0134267,600
SP500,2006-05-19,0.0103628,0.0008125,0.0008704,0.0025583,0.0249476,-0.0241850,600
SP500,2004-10-05,-0.0111417,0.0023947,0.0002390,0.0035572,0.0153608,-0.0127484,600
SP500,2009-06-30,-0.0432494,0.0011294,0.0004365,0.0014327,0.0204988,-0.0192816,600
SP500,2007-09-06,0.0036522,0.0012313,0.0003292,0.0022474,0.0167586,-0.0157307,600
SP500,2007-03-06,-0.0125125,0.0011576,0.0009904,0.0030507,0.0271831,-0.0254708,600
SP500,2004-04-01,0.0063152,0.0003526,0.0002924,0.0020395,0.0142353,-0.0186620,600
SP500,2007-08-20,0.0146934,0.0033935,0.0004676,0.0038970,0.0233848,-0.0172474,600
SP500,2007-10-01,0.0035810,0.0015831,0.0002044,0.0027206,0.0145287,-0.0122338,600
SP500,2010-12-03,0.0128112,-0.0003053,0.0003167,0.0020310,0.0148992,-0.0197041,600
SP500,2002-10-02,-0.0617820,0.0004890,0.0003853,0.0015310,0.0186943,-0.0170684,600
SP500,2003-06-10,0.0272328,0.0012398,0.0002881,0.0021608,0.0154752,-0.0162882,600
SP500,2009-12-09,0.0120718,0.0017079,0.0002916,0.0023147,0.0178492,-0.0152733,600
SP500,2007-04-17,0.0060688,0.0012291,0.0002232,0.0026221,0.0142015,-0.0143591,600
SP500,2010-01-08,-0.0078167,0.0007737,0.0002457,0.0023885,0.0140177,-0.0148339,600
SP500,2002-11-15,0.0227735,0.0018675,0.0007539,0.0022907,0.0266211,-0.0260507,600
SP500,2003-08-06,0.0175270,0.0005040,0.0004531,-0.0008002,0.0207124,-0.0204257,600
SP500,2000-12-27,0.0033260,0.0034849,0.0004392,0.0042722,0.0213551,-0.0169748,600
SP500,2011-10-06,0.0332112,0.0026315,0.0008117,0.0032471,0.0290269,-0.0255311,600
SP500,2004-04-14,-0.0036165,0.0020698,0.0002934,0.0029439,0.0188750,-0.0162951,600
SP500,2006-01-19,-0.0087235,0.0010650,0.0002394,0.0017449,0.0158814,-0.0158692,600
SP500,2007-01-10,0.0081422,0.0022383,0.0002658,0.0038244,0.0174135,-0.0158259,600
SP500,2006-01-13,-0.0184761,0.0010834,0.0002313,0.0032176,0.0142212,-0.0159615,600
SP500,2001-12-17,0.0090712,0.0016740,0.0005552,0.0027508,0.0232241,-0.0234284,600
SP500,2008-08-08,0.0014503,0.0030392,0.0003788,0.0032481,0.0198215,-0.0145716,600
SP500,2004-06-16,0.0092629,0.0018863,0.0003053,0.0020454,0.0184245,-0.0155763,600
SP500,2006-12-12,0.0099110,0.0003221,0.0002134,0.0016507,0.0133346,-0.0162699,600
SP500,2000-09-11,-0.0300485,0.0019547,0.0003253,0.0024073,0.0197377,-0.0166330,600
SP500,2006-02-09,0.0202567,0.0020554,0.0002937,0.0030358,0.0185442,-0.0161743,600
SP500,2000-06-14,0.0058414,0.0006914,0.0002954,0.0027146,0.0151683,-0.0185520,600
SP500,2010-08-31,0.0472111,0.0015461,0.0003603,0.0018739,0.0205254,-0.0176521,600
SP500,2008-07-14,0.0258080,0.0012280,0.0003749,0.0030129,0.0188789,-0.0198892,600
SP500,2003-01-15,-0.0336302,0.0018318,0.0003132,0.0015665,0.0201287,-0.0164893,600
SP500,2000-12-22,-0.0173666,0.0026808,0.0010844,0.0047752,0.0301288,-0.0257421,600
SP500,2010-06-25,-0.0503176,0.0018771,0.0005322,0.0006297,0.0264238,-0.0210653,600
SP500,2001-09-26,0.0647840,0.0011022,0.0008515,0.0028014,0.0262353,-0.0260507,600
SP500,2006-03-28,0.0098204,0.0007882,0.0002706,0.0010478,0.0176298,-0.0168690,600
SP500,2010-03-29,0.0138252,0.0015813,0.0001809,0.0025075,0.0131754,-0.0124747,600
SP500,2011-08-24,0.0350629,0.0024375,0.0010032,0.0039615,0.0299457,-0.0264125,600
SP500,2002-12-11,-0.0152935,0.0017469,0.0005916,0.0021134,0.0242469,-0.0240644,600
SP500,2001-04-16,0.0378746,0.0010394,0.0004364,0.0032892,0.0206274,-0.0202475,600
SP500,2009-10-23,-0.0402094,0.0016274,0.0002934,0.0021436,0.0185535,-0.0165668,600
SP500,2006-11-30,0.0047550,0.0007843,0.0002998,0.0028461,0.0151683,-0.0180074,600
SP500,2003-02-04,-0.0224004,0.0014081,0.0003403,0.0023016,0.0192976,-0.0175873,600
SP500,2008-02-28,-0.0463121,0.0005499,0.0002399,0.0026407,0.0148611,-0.0143591,600
SP500,2005-10-13,0.0008158,0.0013881,0.0004930,0.0001187,0.0230075,-0.0192218,600
SP500,2003-03-07,0.0052842,0.0022328,0.0003331,0.0029825,0.0192096,-0.0165789,600
SP500,2003-01-13,-0.0417162,0.0011837,0.0002747,0.0037530,0.0147753,-0.0175894,600
SP500,2008-10-10,0.0459621,0.0033053,0.0014845,0.0046365,0.0349327,-0.0260308,600
SP500,2009-08-20,0.0234373,0.0019300,0.0003279,0.0030191,0.0167754,-0.0167206,600
SP500,2006-02-03,0.0023417,0.0003329,0.0002911,0.0008227,0.0168185,-0.0176482,600
SP500,2000-09-21,0.0063766,0.0020169,0.0004002,0.0023071,0.0203820,-0.0186231,600
